,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NB: 2025/26 are interim figures,,,
,2010-11,,,,2011-12,,,,2012-13,,,,2013-14,,,,2014-15,,,,2015-16,,,,2016-17,,,,2017-18,,,,2018-19,,,,2019-20,,,,2020-21,,,,2021-22,,,,2022-23,,,,2023-24,,,,2024-25,,,,2025-26,,,
Site,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e
Adult Training Centre - Aspire - Bramley Fulfilling Lives,"99,469","71,388","28,081","47,339","103,812","76,668","27,144","47,145","94,552","69,554","24,998","43,132","97,125","68,820","28,305","44,648","95,690","69,065","26,625","46,442","94,200","60,142","34,058","41,831","78,686","54,849","23,837","30,981","95,889","68,511","27,378","31,836","97,120","72,458","24,662","26,814","90,712","65,932","24,780","22,629","80,757","58,155","22,602","18,357","85,077","61,819","23,258","17,624","88,271","60,390","27,881","17,452","79,112","57,206","21,906","16,382","91,580","61,572","30,009","18,060",86300.38848,69261.1,17039.28848,15275.16876
Housing Leeds - Landlords Supply - 5 Melrose Grove Flats,9321,7445,1876,4461.17875,8799,8508,291,3979.90722,974,710,264,444.22092,872,412,460,410.89736,742,364,378,354.61846,930,672,258,416.90058,766.9,348.6,418.3,290.698178,808.1,554.7,253.4,266.74027,735.8,515.5,220.3,202.231265,678.6,459.6,219,168.53142,636.2,442.2,194,144.286528,654,469,185,135.35807,658,462,196,129.9281206,658,466,192,136.2502185,657,364,293,127.2272,1249,848,401,221.073
Housing Leeds - Landlords Supply - 5 Regent Court Flats,1012,851,161,485.77886,1258,613,645,573.81955,1369,724,645,620.38908,941,527,414,439.3916,993,577,416,477.45906,637,471,166,286.09179,653,225.4,427.6,243.203126,783.1,574.7,208.4,261.03332,652,454,198,179.12258,655.7,454.6,201.1,163.080214,676.4,456.4,220,153.117696,744,517,227,153.67187,784,531,253,155.074575,686,476,210,142.0478614,924,778,146,186.9269,429,371,58,75.933
Housing Leeds - Landlords Supply - 5 Sholebroke Terrace Flats,4,3,1,2,6,6,0,3,3,3,0,1,15,14,1,7,19,15,4,9,24,16,8,11,37,9.8,27.2,13.600522,15.7,13.9,1.8,5.39621,23.6,6.6,17,6.213462,22.7,21.3,1.4,5.770676,17,17,0,3.96338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 50 - 120 Lincombe Drive,1561,1194,367,745.36249,2733,1909,824,1242.01993,3859,2491,1368,1755.32646,3383,3246,137,1513.7417,"3,990",2442,1548,1922.45304,"4,177",2903,1274,1866.68927,"2,797",1457.5,1339.3,1071.407183,"2,741","2,219",521.9,927.916185,"2,638","1,978",659.8,728.529033,"3,444","2,491",953,858.88202,"3,439","2,631",808,784.95398,"3,033","2,322",711,630.52344,"1,452","1,328",124,282.4858518,"1,192",907,285,246.8256298,"1,128",849,279,225.16845,1790,857,933,316.83
Housing Leeds - Landlords Supply - 50 - 56 Greenlea Avenue,"2,610",1695,915,1236.2262,672,540,132,304.82964,315,185,130,143.0161,347,187,160,162.38636,282,133,149,134.60289,299,211,88,133.78249,261,104.2,156.8,98.060218,255.4,175.2,80.2,84.295526,290,207.1,82.4,79.685237,280,189,91.1,69.496334,279,182,97,63.074118,212,140,72,43.64956,222,150,72,43.91634878,226,153,73,46.79701615,225,157,68,44.54285,205,143,62,36.285
Housing Leeds - Landlords Supply - 50 - 56 Rookwood Vale,1240,570,670,579.5002,60,60,0,27.123,64,0,64,28.51072,2069,1351,718,956.72216,1585,1329,256,775.19218,670,187,483,285.44968,1826,971.8,854.2,700.732742,1901.3,1345.5,555.8,630.354286,2086.5,1540.8,545.7,575.635176,1760.1,1276.9,483.2,439.028888,1547.8,1118.8,429,351.926602,2240,1604,636,463.567,2238,1601,637,441.5077018,2094,1485,609,433.5987686,2959,2209,750,590.12345,2379,1900,479,421.083
Housing Leeds - Landlords Supply - 50 - 56 Spenser Road,"31,240","15,285",15955,14630.4211,"21,556",21287,269,9746.53373,557,236,321,251.5638,418,226,192,195.5764,575,354,221,277.11203,"3,852","2,894",958,1732.32176,960,958.5,1,395.301485,2,2,0.6,0.767494,2,2,0.6,0.634579,2,2,0.6,0.574404,2,2,0,0.46628,3,2,1,0.61804,2,1,1,0.400454289,133,1,132,27.53767429,535,373,162,105.90365,501,352,149,88.677
Housing Leeds - Landlords Supply - 50 - 57 Marlborough Grange,"1,752","1,364",388,837,"2,023","1,391",632,920,"1,407",736,671,637,"1,143",680,463,532,"1,341",767,574,644.39448,"3,127","1,929",1198,"1,385","1,835",640,"1,195",684,"2,179","1,506",672.5,720,"1,912","1,207",705,521.909116,"2,271","1,624",646.3,565.849462,"2,039","1,326",713,460.604872,"2,712","1,718",994,557.00266,"3,078","2,158",920,607.8223855,"2,764","2,027",737,572.335433,"2,586","1,890",696,514.5165,2395,1731,664,423.915
Housing Leeds - Landlords Supply - 50 - 60 Acres Hall Avenue,"2,986","2,115",871,"1,420",971,700,271,441.10042,671,506,165,306.27432,"1,397","1,113",284,636.18908,"1,069",899,170,522.91204,"1,269",781,488,562,"1,413",662.8,751,536.987676,"1,426",946,480,468.44936,"1,141",846,295,314.765992,"1,107",850,257.1,277.072494,975,730,245,222.282992,"1,007",760,247,209.13566,"1,217",908,309,239.5749952,"1,328","1,010",318,274.9869315,"1,151",872,279,229.9306,1123,852,271,198.771
Housing Leeds - Landlords Supply - 50 - 60 Bank Avenue,720,469,251,341,784,507,277,356.61489,937,573,364,425.74618,871,514,357,405.42754,783,437,346,376,829,587,242,371,746,318,428,282,746,484,262.1,244,755,533,222.1,207.503535,535,437,98.5,134.63593,655,425,230,147.943714,680,511,169,141.18185,461,271,190,91.75009483,741,491,250,153.4359757,714,531,183,142.33455,707,503,204,125.139
Housing Leeds - Landlords Supply - 50 - 60 Ganners Walk,791,540,251,375.53195,832,586,246,378.06622,811,587,224,369.81926,678,458,220,312.76704,602,297,305,287.76317,511,377,134,229.46033,391,220.5,170.5,150.798005,413,296.1,116.9,137.187799,399.5,289.8,109.7,110.073006,410.2,298.8,111.4,102.345076,421,302,119,95.67555,656,412,244,134.66468,913,674,239,179.828875,893,651,242,184.9114619,897,674,223,179.0227,903,677,226,159.831
Housing Leeds - Landlords Supply - 50 - 60 Ganners Way,3924,2803,1121,1867.07198,4085,2946,1139,1855.70208,3787,2719,1068,1726.56702,4047,2449,1598,1880.808,2607,1794,813,1262.46291,2565,1825,740,1148.41375,1344.2,847.9,496.3,523.856423,731.4,534.4,197,243.638454,660.3,452.8,207.5,181.211096,739.8,523.1,216.7,184.225798,600.6,447.6,153,136.839954,871,403,468,176.07083,1275,929,346,251.2977239,1319,961,358,273.1222913,1308,996,312,261.4458,1253,893,360,221.781
Housing Leeds - Landlords Supply - 50 - 60 Kepstorn Close,0,0,0,0,254,42,212,116.51034,500,307,193,227.20378,775,440,335,361.5883,1249,720,529,600.36571,1494,707,787,651.05168,1793.9,901.5,892.4,685.195219,1945.3,1385,560.3,645.514721,2392.4,1686.4,706,657.822848,2312.2,1598,714.2,574.957388,2293.4,1586.4,707,519.970606,2478,1677,801,510.97479,2693,1894,799,531.7140766,2711,1886,825,561.3583583,2614,1878,736,519.1119,2282,1666,616,403.914
Housing Leeds - Landlords Supply - 50 - 60 Tinshill Lane,"1,072",920,152,515,"1,824","1,340",484,828,1111,584,527,503.41964,"1,255",676,579,587,"1,012",484,528,483.25816,916,645,271,409.7781,751,371.9,379.1,286.517791,892,576.7,315.6,292.081544,"1,047",729.5,317.4,287.627005,"1,702",1271.5,430.9,425.455426,"1,653",1234.6,418,376.588584,"1,492",1190,302,311.07346,"1,124",806,318,221.7139038,"1,460",1029,431,302.317993,"1,105","1,035",70,226.68675,516,389,127,91.332
Housing Leeds - Landlords Supply - 50 - 60 Tinshill Mount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,8.60805,-26,14,-40,-10.01134,698,238,460,260,858,584,274.5,282.837975,837,637,199.3,231.313284,884,688,195.8,221.603852,664,513,151,151.592708,623,491,132,129.78019,418,336,82,81.95577166,904,673,231,187.1895462,343,301,42,69.75605,309,228,81,54.693
Housing Leeds - Landlords Supply - 50 - 64 Mount Pleasant Gardens,"2,008","1,480",528,957,"1,108",869,239,503,"1,908","1,404",504,870,"1,967","1,297",670,909,"1,794","1,178",616,867,"2,169","1,586",583,973,"1,906",937,969,727,"1,990","1,400",590,659,"1,677","1,233",444.5,462.526282,"1,466","1,100",365.8,366.519292,"1,250",879,371,283.70449,"1,159",865,294,240.51917,"1,089",820,269,214.2745836,977,767,210,202.3064793,"1,122",883,239,225.12815,853,708,145,150.981
Housing Leeds - Landlords Supply - 50 - 72 Crimbles Place,"3,928","2,978",950,1874.70068,"3,733","2,882",851,1694.28512,"3,019","2,011",1008,1374.14406,"3,163","1,891",1272,1471.1014,"1,934",1934,0,955.89884,"3,377","2,526",851,1518.14649,"2,712",1252.2,"1,460",1029.316922,"3,153","2,225",928.8,1044.960636,"3,303","2,295",1008.6,907.302275,"3,141","2,277",864.1,783.457474,"2,796","2,014",782,635.632648,"2,560","1,823",737,529.59865,"2,309","1,643",666,455.6348162,"2,119","1,506",613,438.7755286,"2,199","1,673",526,439.49665,1720,1186,534,304.44
Housing Leeds - Landlords Supply - 50 - 72 Fieldhouse Drive,2256,1964,292,1085.14744,2121,1449,672,964.15389,2104,1275,829,955.82842,1915,1123,792,891.72796,1911,1465,446,930.22764,2343,1640,703,1047.66275,2047.6,917.5,1130.1,775.353831,2226.7,1599.2,627.5,739.841177,2260.7,1338.4,922.3,614.600768,2215.5,1647.3,568.2,553.520028,2377.2,1613.2,764,538.321568,2368,1616,752,488.54704,2120,1552,568,417.7439559,1742,1242,500,360.7112664,1519,1187,332,304.53235,976,732,244,172.752
Housing Leeds - Landlords Supply - 50 - 72 Granville Road,"3,954","2,571",1383,1872.91716,"1,282","1,282",0,580,808,808,0,372,"1,213",0,"1,213",600,"4,877","3,251","1,626","2,358","2,867","1,413",1454,"1,252","4,989","2,590","2,399","1,911","3,770","3,511",260,"1,308","3,038","2,339",700,841,"3,497","2,645",851.7,875,"3,102","2,342",760,707.477936,"2,741","2,165",576,571.08133,"2,499","1,725",774,493.8559994,"2,995","2,255",740,620.1695208,"2,975","2,196",779,592.5648,3171,2386,785,561.267
Housing Leeds - Landlords Supply - 50 Grange Avenue Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,12.65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 50 Hanover Square Flats,6,4,2,2.84534,70,34,36,31.93042,60,43,17,27.35402,13,9,4,5.98636,44,4,40,20.46464,127,86,41,56.64239,61.1,23,38.1,22.871586,13.3,13,0.3,4.655201,0.9,0.7,0.2,0.249269,11.3,5.4,5.9,2.755766,11,9,2,2.52292,4,2,2,0.81142,9,8,1,1.754114289,8,6,2,1.656545732,5,4,1,1.0052,15,7,8,2.655
Housing Leeds - Landlords Supply - 51 - 53 Bawn Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 51 - 61 Butterbowl Gardens,"5,499",798,"4,701","2,512","6,915","5,002","1,913","3,141",428,319,109,195,"4,067","3,440",627,"1,842","1,706","1,706",0,843,"1,626","1,271",355,733.72124,"1,303",599,704,494.110165,"1,118",866,252,376,"1,144",858,286.6,315.987485,"1,148",851,296.5,286.74385,"1,074",836,238,245.462894,"1,058",739,319,218.60009,"1,250",921,329,246.2304209,"1,023",792,231,211.8313866,"3,247","2,519",728,650.41495,2890,2219,671,511.53
Housing Leeds - Landlords Supply - 51 - 61 Lingfield Approach,1002,956,46,484.75066,1811,1158,653,823.86696,1526,884,642,692.65584,1551,863,688,724.50012,1935,1122,813,930.32019,2091,1511,580,937.35809,2704.5,1506.5,1198,1041.922205,2883.5,2238.8,644.7,969.567757,2659.4,2012.5,646.9,735.026015,2483,1909.9,573.1,621.782974,1519,1183,336,347.1475,1367,1069,298,284.60801,1273,963,310,250.4179695,1227,923,304,254.0727684,1193,914,279,238.6267,1025,800,225,181.425
Housing Leeds - Landlords Supply - 51 - 61 Rigton Drive,"3,688","3,438",250,1781.50828,"3,276","1,664",1612,1493.76344,"2,545",1680,865,1158.1738,"3,351",2088,1263,1554.41262,"3,056",1689,1367,1466.61887,"4,370","3,273",1097,1964.76672,"3,731",1955.8,"1,775",1429.941546,3262.2,2645.2,617,1104.600702,"2,776","1,988",787.7,764.164201,"3,117","2,165",952,775.27216,"2,663",1858,805,604.09977,"2,625","1,918",707,543.9686,"3,544","2,865",679,694.637142,"2,719","1,912",807,563.0153898,"2,371","1,779",592,473.12595,1177,940,237,208.329
Housing Leeds - Landlords Supply - 51 - 61 Saxon Mount,1666,1096,570,789.56826,"1,743",1132,611,792.79282,1792,1138,654,814.84668,1589,1076,513,732.89186,"1,822",990,832,873.85948,1437,1042,395,644.36173,1694.6,521.4,1173.2,627.293062,2523.2,1732.9,790.3,832.928545,2392.2,1633.2,759,656.310324,2399,1645,754,596.24956,3259,2352,907,740.92859,2533,1837,696,524.64269,2367,1642,725,467.6588192,3187,2359,828,659.9256468,2034,1523,511,405.78415,1699,1341,358,300.723
Housing Leeds - Landlords Supply - 51 Spencer Place Flats,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1.434,6,4,2,2.90142,26,3,23,10.86372,-37,-37,0,-15.24585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.42466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 52 - 66 Eden Mount,"1,319","1,071",248,632,10145,8507,1638,4599.10211,"3,580",2022,"1,558",1624.21828,"4,406","2,837","1,569","2,039","4,685","3,351","1,334","2,273","3,727","3,294",433,"1,701","5,406","2,997","2,409","2,082","5,364","4,196","1,169","1,806","5,007","3,834","1,173","1,385","4,507","3,684",823,"1,134","4,015","3,111",904,917.338116,"4,026","2,850","1,176",832.55538,"3,661","2,521",1140,723.575669,"2,840","2,229",611,588.0761393,"3,492",2517,975,693.71985,2362,1943,419,418.074
Housing Leeds - Landlords Supply - 52 Grange Avenue Flats,11,6,5,5.17211,4,4,0,1.8082,3,2,1,1.36552,0,0,0,0,1,1,0,0.49426,2,2,0,0.92438,1.7,1,0.7,0.658142,0.2,-0.6,0.8,0.01552,2,1.6,0.4,0.555152,1.3,1.2,0.1,0.330034,1,1,0,0.23314,0,0,0,0,0,0,0,0,1,1,0,0.207074289,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 52 Harehills Avenue Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 53 - 59 Broadgate Drive,481,349,132,229.04379,499,226,273,227.74876,496,166,330,223.37172,434,254,180,202.11872,310,164,146,148.53838,257,180,77,114.92205,216,166.2,49.8,85.990398,294,160,133.4,94.046294,303,213.3,90.1,83.408391,443,329,113.5,110.55379,377.8,260.8,117,85.645522,262,182,80,54.11446,219,137,82,43.47315166,281,200,81,58.18590772,372,292,80,74.6186,296,230,66,52.392
Housing Leeds - Landlords Supply - 53 - 75 Beckett Street,5179,3766,1413,2466.42411,4716,3241,1475,2143.62355,16501,14501,2000,7561.71002,5464,3489,1975,2530.44322,"10,800","3,937",6863,5117.91159,"1,904","1,431",473,856.29354,"1,943",1084,858.6,748.511616,"3,397","3,215",182.5,1181.749895,"2,266",1486.3,779.9,620.069381,"2,721",1960.7,760.7,678.504518,"3,259",1877,1382,731.04384,"4,464",3143,1321,922.80817,"4,976",4333,643,971.0643076,"2,622",2055,567,542.9350131,"2,334",1655,679,462.85075,2283,1607,676,404.091
Housing Leeds - Landlords Supply - 53 Brudenell Road Flats,262,27,235,119.33512,54,34,20,24.5701,21,16,5,9.58772,7,6,1,3.16714,21,15,6,10.18704,33,25,8,14.85115,68,27.3,40.7,25.557457,66,48,18.8,22.020816,36,33,3,10.10811,6,5.5,0,1.4058,0,0,0,0,15,4,11,2.9765,72,51,21,14.21094006,82,62,20,16.97960589,69,54,15,13.8357,50,31,19,8.85
Housing Leeds - Landlords Supply - 53 Old Park Road Flats,1865,1417,448,890.20267,1913,1513,400,867.95965,1275,982,293,582.26528,1294,955,339,592.98754,1083,920,163,530.05617,2053,1541,512,923.20439,1850.9,841.8,1009.1,701.622886,561.9,427.4,134.5,188.329659,1520.4,1094.3,426.1,418.674661,1375.3,1031.9,343.4,343.813916,1308.7,840.7,468,295.371238,1998,1522,476,415.21514,1998,1515,483,392.9875814,1999,1498,501,413.9293343,1694,1284,410,338.4222,1649,1286,363,291.873
Housing Leeds - Landlords Supply - 54 - 56 Broadgate Drive,782,637,145,374.68972,"1,213",777,436,551.81157,993,571,422,450.66398,957,586,371,444.42174,1015,558,457,487.01791,794,580,214,356.2489,867.3,475.8,391.5,333.68913,951,730.2,221.1,319.295889,949.7,720.9,228.8,262.546443,856.2,696.6,159.6,215.260104,739.4,488.4,251,167.160406,906,686,220,188.20198,939,664,275,185.3497494,695,654,41,143.9156347,430,299,131,85.09495,296,293,3,52.392
Housing Leeds - Landlords Supply - 54 - 64 Beckhill Chase,"1,120",784,336,532,"1,300",820,480,591,"1,329",785,544,603,993,632,361,460,673,363,310,323,"1,443",505,938,620,"1,331",699,633,510,"1,531","1,144",386.1,512,"1,416","1,036",379.8,390.422321,"1,570","1,175",395,392,"1,557","1,173",384,355.077882,"1,570","1,189",381,326.13815,"1,537","1,183",354,302.0728382,"1,352","1,019",333,279.9563501,883,633,250,175.31265,647,518,129,114.519
Housing Leeds - Landlords Supply - 54 - 64 Foxcroft Way,"6,429","5,516",913,"3,090",847,716,131,384,"2,173",741,"1,432",979,"2,562","1,502","1,060","1,193","5,109","2,200",2909,"2,432","4,686","3,206",1480,"2,092","3,900","1,771","2,130",1478.22275,"4,471","3,116","1,355","1,479","4,416","3,110",1306,"1,214","4,538","3,212","1,327","1,130","4,245","2,897",1348,961.674048,"4,539","3,210",1329,938.58132,"3,956","3,112",844,776.5692596,"2,565","1,913",652,531.1297141,645,571,74,131.32355,346,253,93,61.242
Housing Leeds - Landlords Supply - 54 Grange Avenue Flats,149,113,36,71.11383,36,34,2,16.28974,3,3,0,1.38006,1,0,1,0.49426,1,0,1,0.46219,16,14,2,7.29476,4.6,1,3.6,1.677666,60,30.8,29.2,19.093692,104.6,62.5,42.1,28.452635,101,58.9,42.1,24.870034,104,73,31,23.60145,123,75,48,25.20699,168,122,46,33.11777728,162,115,47,33.54489319,155,115,40,30.89075,160,117,43,28.32
Housing Leeds - Landlords Supply - 540 - 554 Stonegate Road,1484,1073,411,706.53018,2123,1077,1046,968.03877,1820,1067,753,826.28778,1981,1070,911,926.93446,2053,1129,924,985.0831,2144,1567,577,962.00458,1881,890.8,990.2,715.168852,1777.4,1223.6,553.8,586.932982,2039.6,1438.7,600.9,560.842849,2018.5,1403.3,615.2,502.111208,1979.6,1398.6,581,449.433334,1757,1319,438,364.76371,1512,945,567,300.1552216,1599,1178,421,331.101562,1665,1291,374,333.49955,1050,853,197,185.85
Housing Leeds - Landlords Supply - 55 - 60 Lewisham Court,1264,1037,227,605.88182,1122,759,363,510.09321,1057,670,387,480.61416,"1,167",780,387,538.75302,"2,060",712,1348,974.94524,176,"2,382",-2206,191.95428,"1,276",632.3,643.4,486.732919,"1,561","1,164",396.8,521.50286,"1,286",893,393.3,353.167455,"1,248",886,362.2,310.802668,837,580,257,189.883266,975,665,310,201.14725,"1,015",745,270,199.9781579,856,577,279,177.2488145,799,602,197,159.5131,918,385,533,162.486
Housing Leeds - Landlords Supply - 55 - 61 Fawcett Gardens,0,0,0,0,0,0,0,0,0,0,0,0,893,482,411,417.86222,1441,1051,390,699.72136,1488,1137,351,670.13958,1402.7,767.2,635.5,539.54114,1339.1,1066.7,272.4,452.11732,1217.9,932.1,285.8,336.900027,1209.4,906.5,302.9,302.319506,1186.9,849.9,337,269.700896,1183,949,234,246.75209,1035,796,239,203.421235,1007,749,258,208.5175422,962,795,167,194.16375,522,401,121,92.394
Housing Leeds - Landlords Supply - 55 - 69 Mount Pleasant Gardens,"2,082","1,591",491,994,"1,740",980,760,792.6242,"1,604",1072,532,730.1368,"2,075",1317,758,961.34624,"1,686","1,022",664,812.02788,"1,689","1,188",501,756,"1,822",886,936,694,"1,849","1,355",494,616.058845,"1,546","1,119",427,425.811609,"1,342",986,356.2,335.091628,"1,215",899,316,276.782396,"1,276",927,349,264.31953,"1,284",912,372,253.3941954,"1,275",955,320,264.0119456,"1,079",795,284,214.87275,920,691,229,162.84
Housing Leeds - Landlords Supply - 55 Grange Avenue Flats,2,1,1,0.93736,2,2,0,0.9041,0,0,0,0,7,7,0,3.11836,15,11,4,7.28562,22,22,0,10.16818,1.5,0,1.5,0.52734,1.9,1.3,0.6,0.62687,0.6,0.6,0,0.169842,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.19338,0,0,0,0,0,0,0,0,0,0,0,0
Housing Leeds - Landlords Supply - 56 - 58 Landseer Way,"1,291","1,003",288,617,"1,129",892,237,512.25334,1125,913,212,514.44002,1305,989,316,596.76588,764,466,298,368.05778,704,519,185,316.10586,488.1,214.8,273.3,184.589688,1062,724,338,350.2071,856.4,573,283.4,234.63615,958.5,663.2,295.3,238.360162,935.7,671.7,264,212.655258,647,409,238,132.86741,796,555,241,157.2308036,764,542,222,158.1993644,952,678,274,188.8779,771,559,212,136.467
Housing Leeds - Landlords Supply - 56 - 66 Haslewood Green,9785,240,9545,4431.29165,8420,5765,2655,3827.42135,5203,3326,1877,2366.19248,6176,3022,3154,2905.1366,5561,3746,1815,2690.37281,6154,3899,2255,2731.25156,5245,2497.7,2747.3,1995.018073,3952.2,3626.2,326,1367.107692,2658.7,1777.7,881,728.397139,4052.9,3016,1036.9,1012.632466,3305,2543,762,754.67048,2890,2221,669,600.95615,2516,1900,616,494.9797618,2098,1544,554,434.4284016,2508,2027,481,504.82735,1767,1331,436,312.759
Housing Leeds - Landlords Supply - 56 - 70 Kirkstall Hill,"4,835","3,180",1655,2291.42855,"4,504","3,161",1343,"2,047","4,516","3,146",1370,2057.53052,"4,087","2,707",1380,1887.99316,"2,908",2082,826,1410.81826,"2,338",1776,562,1052.42154,"2,454",1230.2,1223.3,936.967258,"5,461",4277.5,1183.2,1838.726324,"3,941",3109,831.7,1092.64715,"4,128",3088.1,1040.3,1031.853902,"4,091",3133.6,957,933.767314,"2,476",1880,596,514.43488,"4,035",2922,1113,795.5300432,"4,767",3515,1252,987.0927244,"3,458",2781,677,695.63505,3368,2331,1037,596.136
Housing Leeds - Landlords Supply - 56 Grange Avenue Flats,3,2,1,1.42267,3,2,1,1.36412,0,0,0,0,2,0,2,0.98852,1,0,1,0.46219,12,8,4,5.34572,6.3,4,2.3,2.456788,20.5,14,6.5,6.761795,8.3,8.1,0.2,2.343987,4.7,2.1,2.6,1.142924,8,6,2,1.8235,5,3,2,1.02375,5,4,1,0.980594289,101,73,28,20.91382307,99,72,27,19.6866,92,69,23,16.284
Housing Leeds - Landlords Supply - 57 - 61 Chandos Gardens,619,484,135,295.91679,736,525,211,334.39047,494,348,146,225.12704,705,372,333,330.30714,603,366,237,290.43819,868,505,363,382.9801,878.3,521.2,357.1,340.302536,875.8,581.9,293.9,287.767037,902.4,603.1,299.3,247.220597,868.8,587.1,281.7,215.738298,861,567,294,194.6154,877,605,272,181.05901,801,539,262,158.4852836,794,538,256,164.4107673,880,680,200,176.194,791,562,229,140.007
Housing Leeds - Landlords Supply - 57 - 67 Lingfield View,723,536,187,345,807,505,302,367,961,618,343,437,"1,099",562,537,516,"1,428",781,647,685,"1,780","1,276",504,797.42764,"1,762",956,806,677,"2,145","1,661",484.7,721,"2,026","1,522",504,559.683247,"2,495","1,888",606.2,623.978948,"2,264","1,691",573,515.811574,"2,277","1,759",518,473.65931,"2,165","1,767",398,424.1180269,"1,727","1,194",533,357.6043506,"1,905","1,418",487,379.7959,1431,1154,277,253.287
Housing Leeds - Landlords Supply - 57 - 67 Stonebridge Grove,"1,591",1591,0,772.12821,1071,736,335,486.8155,533,400,133,243.25684,780,608,172,355.86456,671,468,203,325.13825,876,644,232,393.24596,820.3,355.6,464.7,309.894912,864,572.6,291.4,283.789854,755,462,293.2,205.72026,913.5,626.5,287,227.04458,812,530,282,183.44126,879,683,196,182.92387,382,283,99,75.22689457,438,274,164,90.69455507,660,548,112,133.2874,462,314,148,81.774
Housing Leeds - Landlords Supply - 57 - 79 Summerfield Drive,"2,460","1,635",825,1166.4231,"1,990","1,509",481,903.41307,"1,312",973,339,598.61718,"1,376",932,444,634.6388,"1,591",1112,479,771.00613,"3,005","2,256",749,1351.32609,3010,1450.5,1559.5,1145.936345,2876.3,1752.7,1123.6,934.236664,3125.2,2160.7,964.5,858.155549,"2,763",1935.5,827.4,687.613836,"3,387",2531.4,856,771.925076,"2,991","2,240",751,620.84758,"2,413","1,803",610,474.979456,"2,386","1,742",644,494.0636107,"2,276",1697,579,453.84685,2023,1537,486,358.071
Housing Leeds - Landlords Supply - 58 - 64 Greenlea Avenue,397,262,135,188.17797,423,272,151,192.42062,406,236,170,184.29632,461,242,219,216.0491,296,127,169,140.88113,241,166,75,107.62729,125.7,2,123.7,44.312072,395,286.4,108.9,131.513107,382,271.9,109.7,105.006053,428.2,338.1,90.1,107.424274,339,250,89,77.18237,338,275,63,70.57369,193,149,44,37.9248887,97,96,1,20.0861817,234,185,49,46.97725,178,126,52,31.506
Housing Leeds - Landlords Supply - 58 - 64 Spenser Road,3568,3467,101,1728.22682,"1,335",998,337,606.17264,897,460,437,406.28396,756,431,325,352.63638,976,453,523,465.62515,666,480,186,298.4925,566.9,232.1,334.8,213.339093,754,447.9,306,244.083144,784,503.5,280.3,214.170425,779.6,530.2,249.4,193.664236,700.4,482.4,218,158.754676,528,420,108,110.06364,209,161,48,41.07374585,198,84,114,40.99794024,353,285,68,71.04525,235,161,74,41.595
