Organisation Code,Organisation Label,Effective Date,Organisational Unit,Service Division Label,Category Internal Name,Purpose,Detailed Expenditure Code,Payment Date,Transaction Number,Irrecoverable VAT Amount,Amount,Capital Or Revenue,Beneficiary Name,Procurement Card
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Payments to Residents,62022,19/02/2026,2602-04651,0.00,106.40,R,Cash Cherry Trees Childrens Home,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,26/02/2026,2602-04652,0.00,680.00,R,Cash Church Lane Residents Allowance,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,05/02/2026,2602-04653,0.00,387.20,R,Cash Civic Enterprise Leeds,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Homewares,23021,05/02/2026,2602-04654,0.00,41.95,R,Cash Civic Enterprise Leeds,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,12/02/2026,2602-04655,0.00,150.29,R,Cash Civic Enterprise Leeds,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,26/02/2026,2602-04656,0.00,1800.00,R,Cash Delph Residents Allowances,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,19/02/2026,2602-04657,0.00,36.20,R,Cash EASDALE CLOSE CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,General Amenities for Service Users,27085,19/02/2026,2602-04658,0.00,16.00,R,Cash EASDALE CLOSE CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Payments to Residents,62022,19/02/2026,2602-04659,0.00,114.20,R,Cash EASDALE CLOSE CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Public Transport Expenses,34010,19/02/2026,2602-04660,0.00,25.20,R,Cash EASDALE CLOSE CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,12/02/2026,2602-04661,0.00,800.00,R,Cash Endecliff Mews,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,26/02/2026,2602-04662,0.00,800.00,R,Cash Endecliff Mews,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,12/02/2026,2602-04663,0.00,1100.00,R,Cash ENE Audby (Roundhay),No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,26/02/2026,2602-04664,0.00,1100.00,R,Cash ENE Audby (Roundhay),No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,12/02/2026,2602-04665,0.00,21.31,R,Cash Futures,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Office Consumables,24010,12/02/2026,2602-04666,0.00,11.99,R,Cash Futures,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Young Peoples Activities & Expenses,63036,12/02/2026,2602-04667,0.00,109.73,R,Cash Futures,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Postages,24012,19/02/2026,2602-04668,0.00,9.70,R,Cash HAREHILLS PRIMARY SCHOOL,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Teaching Materials,22002,19/02/2026,2602-04669,0.00,226.98,R,Cash HAREHILLS PRIMARY SCHOOL,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,12/02/2026,2602-04670,0.00,320.00,R,Cash Holmsley Residents Allowances,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,26/02/2026,2602-04671,0.00,320.00,R,Cash Holmsley Residents Allowances,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,City Development,Active Leeds,Supplies & Services?,Food & Drink,23031,02/02/2026,2602-04672,0.00,-90.92,R,Cash Holt Park Active,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,19/02/2026,2602-04673,0.00,83.39,R,Cash Holt Park Older Peoples Service,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Car Parking,34012,19/02/2026,2602-04674,0.00,16.10,R,Cash Holt Park Older Peoples Service,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,12/02/2026,2602-04675,0.00,350.00,R,Cash Joseph Court,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Resources & Strategy (A&H),Third Party Payments?,PFS Level 4 Fees,52014,26/02/2026,2602-04676,0.00,350.00,R,Cash Joseph Court,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Transfer Payments & Transfers to Reserves?,Leaving Care Allowances,63034,19/02/2026,2602-04677,0.00,300.00,R,Cash Kernel House 2,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Grounds Maintenance,13031,12/02/2026,2602-04678,0.00,43.32,R,Cash- Lady Elizabeth Hastings C Of E,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,First Aid Requisites,21004,12/02/2026,2602-04679,0.00,23.83,R,Cash- Lady Elizabeth Hastings C Of E,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Office Consumables,24010,12/02/2026,2602-04680,0.00,72.31,R,Cash- Lady Elizabeth Hastings C Of E,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Teaching Materials,22002,12/02/2026,2602-04681,0.00,112.66,R,Cash- Lady Elizabeth Hastings C Of E,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Car Parking,34012,12/02/2026,2602-04682,0.00,10.60,R,Cash- Lady Elizabeth Hastings C Of E,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Cleaning,15027,26/02/2026,2602-04683,0.00,54.03,R,Cash LAUREL BANK DAY CENTRE,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,26/02/2026,2602-04684,0.00,117.09,R,Cash LAUREL BANK DAY CENTRE,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Teaching Materials,22002,26/02/2026,2602-04685,0.00,4.99,R,Cash LAUREL BANK DAY CENTRE,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Public Transport Expenses,34010,26/02/2026,2602-04686,0.00,13.30,R,Cash LAUREL BANK DAY CENTRE,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,City Development,Culture,Supplies & Services?,Operational Materials,22005,05/02/2026,2602-04687,0.00,78.70,R,Cash Leeds Industrial Museum,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Teaching Materials,22002,19/02/2026,2602-04688,0.00,74.63,R,Cash Leeds Industrial Museum,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Day to Day repairs,13010,12/02/2026,2602-04689,0.00,457.60,R,Cash Leeds Kirkgate Market,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment",Customer Access,Supplies & Services?,Food & Drink,23031,05/02/2026,2602-04690,0.00,17.60,R,Cash Library Acquisitions,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment",Customer Access,Supplies & Services?,Operational Materials,22005,05/02/2026,2602-04691,0.00,61.00,R,Cash Library Acquisitions,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment",Customer Access,Supplies & Services?,Operational Materials,22005,19/02/2026,2602-04692,0.00,95.05,R,Cash Library Acquisitions,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment",Customer Access,Supplies & Services?,Operational Materials,22005,19/02/2026,2602-04693,0.00,30.69,R,Cash Library Acquisitions,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Cleaning,15027,12/02/2026,2602-04694,0.00,15.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,12/02/2026,2602-04695,0.00,78.81,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,General Amenities for Service Users,27085,12/02/2026,2602-04696,0.00,15.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Payments to Residents,62022,12/02/2026,2602-04697,0.00,59.41,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Young Peoples Activities & Expenses,63036,12/02/2026,2602-04698,0.00,65.85,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Car Parking,34012,12/02/2026,2602-04699,0.00,8.60,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Public Transport Expenses,34010,12/02/2026,2602-04700,0.00,17.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Cleaning,15027,19/02/2026,2602-04701,0.00,10.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,19/02/2026,2602-04702,0.00,140.21,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,General Amenities for Service Users,27085,19/02/2026,2602-04703,0.00,112.90,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Payments to Residents,62022,19/02/2026,2602-04704,0.00,32.15,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Young Peoples Activities & Expenses,63036,19/02/2026,2602-04705,0.00,93.77,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Car Parking,34012,19/02/2026,2602-04706,0.00,5.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Fuel (Non - LCC Supplies),33021,19/02/2026,2602-04707,0.00,70.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Public Transport Expenses,34010,19/02/2026,2602-04708,0.00,12.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Cleaning,15027,26/02/2026,2602-04709,0.00,10.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Computer Software & Equipment - SAP,21023,26/02/2026,2602-04710,0.00,3.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,26/02/2026,2602-04711,0.00,72.78,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Payments to Residents,62022,26/02/2026,2602-04712,0.00,42.50,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Young Peoples Activities & Expenses,63036,26/02/2026,2602-04713,0.00,8.50,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Car Parking,34012,26/02/2026,2602-04714,0.00,5.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Public Transport Expenses,34010,26/02/2026,2602-04715,0.00,12.00,R,Cash LINGFIELD CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Premises?,Cleaning,15027,12/02/2026,2602-04716,0.00,30.01,R,Cash LUTTRELL CRESCENT CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,12/02/2026,2602-04717,0.00,110.08,R,Cash LUTTRELL CRESCENT CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transfer Payments & Transfers to Reserves?,Payments to Residents,62022,12/02/2026,2602-04718,0.00,148.00,R,Cash LUTTRELL CRESCENT CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Fuel (LCC Supplies),33020,12/02/2026,2602-04719,0.00,15.01,R,Cash LUTTRELL CRESCENT CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Transport & Vehicles?,Public Transport Expenses,34010,12/02/2026,2602-04720,0.00,40.50,R,Cash LUTTRELL CRESCENT CHILDRENS HOME,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,,,Supplies & Services?,Food & Drink,23031,26/02/2026,2602-04721,0.00,19.00,R,Cash LUTTRELL CRESCENT CHILDRENS HOME,No
